0.084609 0.372475	ala-arroyomocho.bear_100k.finalfstout
bear-grhn.nfa-bunc_100k.finalfstout	mad-redwoodck2.trin-sftrinity-sandybar_100k.finalfstout
bear-grhn.nfa-euchds_100k.finalfstout	mad-redwoodck2.trin-tishtang_100k.finalfstout
bear-grhn.nfa-euchus_100k.finalfstout	mad-redwoodck2.tuo-clavey_100k.finalfstout
bear-grhn.nfa-indc_100k.finalfstout	mad-redwoodck2.vandz-dinsmore_100k.finalfstout
bear-grhn.nfa-pond_100k.finalfstout	mad-redwoodck2.vandz-rootcreek_100k.finalfstout
bear-grhn.nfa-robr_100k.finalfstout	mad-redwoodck2.vandz-shanty_100k.finalfstout
bear-grhn.nfa-saic_100k.finalfstout	mad-redwoodck.mad-redwoodck2_100k.finalfstout
bear-grhn.nfa-shic_100k.finalfstout	mad-redwoodck.mat-bearriver_100k.finalfstout
bear-grhn.nfa-slar_100k.finalfstout	mad-redwoodck.mat-lowermattole_100k.finalfstout
bear-grhn.nff-poe_100k.finalfstout	mad-redwoodck.mfa-amec_100k.finalfstout
bear-grhn.nfmfa-sc_100k.finalfstout	mad-redwoodck.mfa-gasc_100k.finalfstout
bear-grhn.nfy_100k.finalfstout	mad-redwoodck.mfa-todc_100k.finalfstout
bear-grhn.nfy-slate-cgrav_100k.finalfstout	mad-redwoodck.mfy-oregck_100k.finalfstout
bear-grhn.paj-clearck_100k.finalfstout	mad-redwoodck.mfy-us-oh_100k.finalfstout
bear-grhn.paj-sanbenito_100k.finalfstout	mad-redwoodck.nfa_100k.finalfstout
bear-grhn.put-cold_100k.finalfstout	mad-redwoodck.nfa-bunc_100k.finalfstout
bear-grhn.put-wildhorseck_100k.finalfstout	mad-redwoodck.nfa-euchds_100k.finalfstout
bear-grhn.rub-lc-us_100k.finalfstout	mad-redwoodck.nfa-euchus_100k.finalfstout
bear-grhn.rub-usph_100k.finalfstout	mad-redwoodck.nfa-indc_100k.finalfstout
bear-grhn.russ-mwsprngck_100k.finalfstout	mad-redwoodck.nfa-pond_100k.finalfstout
bear-grhn.salin-losburros_100k.finalfstout	mad-redwoodck.nfa-robr_100k.finalfstout
bear-grhn.sancarp-dutrack_100k.finalfstout	mad-redwoodck.nfa-saic_100k.finalfstout
bear-grhn.sfa-cami_100k.finalfstout	mad-redwoodck.nfa-shic_100k.finalfstout
bear-grhn.sfeel-cedar_100k.finalfstout	mad-redwoodck.nfa-slar_100k.finalfstout
bear-grhn.sfy-fallck_100k.finalfstout	mad-redwoodck.nff-poe_100k.finalfstout
bear-grhn.sfy-loga_100k.finalfstout	mad-redwoodck.nfmfa-sc_100k.finalfstout
bear-grhn.sfy-misc_100k.finalfstout	mad-redwoodck.nfy_100k.finalfstout
bear-grhn.sfy-rockck_100k.finalfstout	mad-redwoodck.nfy-slate-cgrav_100k.finalfstout
bear-grhn.sfy-shadyck_100k.finalfstout	mad-redwoodck.paj-clearck_100k.finalfstout
bear-grhn.sfy-springck_100k.finalfstout	mad-redwoodck.paj-sanbenito_100k.finalfstout
bear-grhn.smith-hurdygurdyck_100k.finalfstout	mad-redwoodck.put-cold_100k.finalfstout
bear-grhn.soquel-ebsc_100k.finalfstout	mad-redwoodck.put-wildhorseck_100k.finalfstout
bear-grhn.ssantiam_100k.finalfstout	mad-redwoodck.rub-lc-us_100k.finalfstout
bear-grhn.trin-sftrinity_100k.finalfstout	mad-redwoodck.rub-usph_100k.finalfstout
bear-grhn.trin-sftrinity-sandybar_100k.finalfstout	mad-redwoodck.russ-mwsprngck_100k.finalfstout
bear-grhn.trin-tishtang_100k.finalfstout	mad-redwoodck.salin-losburros_100k.finalfstout
bear-grhn.tuo-clavey_100k.finalfstout	mad-redwoodck.sancarp-dutrack_100k.finalfstout
bear-grhn.vandz-dinsmore_100k.finalfstout	mad-redwoodck.sfa-cami_100k.finalfstout
bear-grhn.vandz-rootcreek_100k.finalfstout	mad-redwoodck.sfeel-cedar_100k.finalfstout
bear-grhn.vandz-shanty_100k.finalfstout	mad-redwoodck.sfy-fallck_100k.finalfstout
bear.mad-mapleck_100k.finalfstout	mad-redwoodck.sfy-loga_100k.finalfstout
bear.mad-redwoodck_100k.finalfstout	mad-redwoodck.sfy-misc_100k.finalfstout
bear.mad-redwoodck2_100k.finalfstout	mad-redwoodck.sfy-rockck_100k.finalfstout
bear.mat-bearriver_100k.finalfstout	mad-redwoodck.sfy-shadyck_100k.finalfstout
bear.mat-lowermattole_100k.finalfstout	mad-redwoodck.sfy-springck_100k.finalfstout
bear.mfa-amec_100k.finalfstout	mad-redwoodck.smith-hurdygurdyck_100k.finalfstout
bear.mfa-gasc_100k.finalfstout	mad-redwoodck.soquel-ebsc_100k.finalfstout
bear.mfa-todc_100k.finalfstout	mad-redwoodck.ssantiam_100k.finalfstout
bear.mfy-oregck_100k.finalfstout	mad-redwoodck.trin-sftrinity_100k.finalfstout
bear.mfy-us-oh_100k.finalfstout	mad-redwoodck.trin-sftrinity-sandybar_100k.finalfstout
bear.nfa_100k.finalfstout	mad-redwoodck.trin-tishtang_100k.finalfstout
bear.nfa-bunc_100k.finalfstout	mad-redwoodck.tuo-clavey_100k.finalfstout
bear.nfa-euchds_100k.finalfstout	mad-redwoodck.vandz-dinsmore_100k.finalfstout
bear.nfa-euchus_100k.finalfstout	mad-redwoodck.vandz-rootcreek_100k.finalfstout
bear.nfa-indc_100k.finalfstout	mad-redwoodck.vandz-shanty_100k.finalfstout
bear.nfa-pond_100k.finalfstout	mat-bearriver.mat-lowermattole_100k.finalfstout
bear.nfa-robr_100k.finalfstout	mat-bearriver.mfa-amec_100k.finalfstout
bear.nfa-saic_100k.finalfstout	mat-bearriver.mfa-gasc_100k.finalfstout
bear.nfa-shic_100k.finalfstout	mat-bearriver.mfa-todc_100k.finalfstout
bear.nfa-slar_100k.finalfstout	mat-bearriver.mfy-oregck_100k.finalfstout
bear.nff-poe_100k.finalfstout	mat-bearriver.mfy-us-oh_100k.finalfstout
bear.nfmfa-sc_100k.finalfstout	mat-bearriver.nfa_100k.finalfstout
bear.nfy_100k.finalfstout	mat-bearriver.nfa-bunc_100k.finalfstout
bear.nfy-slate-cgrav_100k.finalfstout	mat-bearriver.nfa-euchds_100k.finalfstout
bear.paj-clearck_100k.finalfstout	mat-bearriver.nfa-euchus_100k.finalfstout
bear.paj-sanbenito_100k.finalfstout	mat-bearriver.nfa-indc_100k.finalfstout
bear.put-cold_100k.finalfstout	mat-bearriver.nfa-pond_100k.finalfstout
bear.put-wildhorseck_100k.finalfstout	mat-bearriver.nfa-robr_100k.finalfstout
bear.rub-lc-us_100k.finalfstout	mat-bearriver.nfa-saic_100k.finalfstout
bear.rub-usph_100k.finalfstout	mat-bearriver.nfa-shic_100k.finalfstout
bear.russ-mwsprngck_100k.finalfstout	mat-bearriver.nfa-slar_100k.finalfstout
bear.salin-losburros_100k.finalfstout	mat-bearriver.nff-poe_100k.finalfstout
bear.sancarp-dutrack_100k.finalfstout	mat-bearriver.nfmfa-sc_100k.finalfstout
bear.sfa-cami_100k.finalfstout	mat-bearriver.nfy_100k.finalfstout
bear.sfeel-cedar_100k.finalfstout	mat-bearriver.nfy-slate-cgrav_100k.finalfstout
bear.sfy-fallck_100k.finalfstout	mat-bearriver.paj-clearck_100k.finalfstout
bear.sfy-loga_100k.finalfstout	mat-bearriver.paj-sanbenito_100k.finalfstout
bear.sfy-misc_100k.finalfstout	mat-bearriver.put-cold_100k.finalfstout
bear.sfy-rockck_100k.finalfstout	mat-bearriver.put-wildhorseck_100k.finalfstout
bear.sfy-shadyck_100k.finalfstout	mat-bearriver.rub-lc-us_100k.finalfstout
bear.sfy-springck_100k.finalfstout	mat-bearriver.rub-usph_100k.finalfstout
bear.smith-hurdygurdyck_100k.finalfstout	mat-bearriver.russ-mwsprngck_100k.finalfstout
bear.soquel-ebsc_100k.finalfstout	mat-bearriver.salin-losburros_100k.finalfstout
bear.ssantiam_100k.finalfstout	mat-bearriver.sancarp-dutrack_100k.finalfstout
bear-sth2.bear-stha_100k.finalfstout	mat-bearriver.sfa-cami_100k.finalfstout
bear-sth2.bear-sthc_100k.finalfstout	mat-bearriver.sfeel-cedar_100k.finalfstout
bear-sth2.deer-clec_100k.finalfstout	mat-bearriver.sfy-fallck_100k.finalfstout
bear-sth2.eel_100k.finalfstout	mat-bearriver.sfy-loga_100k.finalfstout
bear-sth2.fea-beanck_100k.finalfstout	mat-bearriver.sfy-misc_100k.finalfstout
bear-sth2.fea-spanish-bgulch_100k.finalfstout	mat-bearriver.sfy-rockck_100k.finalfstout
bear-sth2.fea-spanishck_100k.finalfstout	mat-bearriver.sfy-shadyck_100k.finalfstout
bear-sth2.fea-spanish-silverck_100k.finalfstout	mat-bearriver.sfy-springck_100k.finalfstout
bear-sth2.mad-mapleck_100k.finalfstout	mat-bearriver.smith-hurdygurdyck_100k.finalfstout
bear-sth2.mad-redwoodck_100k.finalfstout	mat-bearriver.soquel-ebsc_100k.finalfstout
bear-sth2.mad-redwoodck2_100k.finalfstout	mat-bearriver.ssantiam_100k.finalfstout
bear-sth2.mat-bearriver_100k.finalfstout	mat-bearriver.trin-sftrinity_100k.finalfstout
bear-sth2.mat-lowermattole_100k.finalfstout	mat-bearriver.trin-sftrinity-sandybar_100k.finalfstout
bear-sth2.mfa-amec_100k.finalfstout	mat-bearriver.trin-tishtang_100k.finalfstout
bear-sth2.mfa-gasc_100k.finalfstout	mat-bearriver.tuo-clavey_100k.finalfstout
bear-sth2.mfa-todc_100k.finalfstout	mat-bearriver.vandz-dinsmore_100k.finalfstout
bear-sth2.mfy-oregck_100k.finalfstout	mat-bearriver.vandz-rootcreek_100k.finalfstout
bear-sth2.mfy-us-oh_100k.finalfstout	mat-bearriver.vandz-shanty_100k.finalfstout
bear-sth2.nfa_100k.finalfstout	mat-lowermattole.mfa-amec_100k.finalfstout
bear-sth2.nfa-bunc_100k.finalfstout	mat-lowermattole.mfa-gasc_100k.finalfstout
bear-sth2.nfa-euchds_100k.finalfstout	mat-lowermattole.mfa-todc_100k.finalfstout
bear-sth2.nfa-euchus_100k.finalfstout	mat-lowermattole.mfy-oregck_100k.finalfstout
bear-sth2.nfa-indc_100k.finalfstout	mat-lowermattole.mfy-us-oh_100k.finalfstout
bear-sth2.nfa-pond_100k.finalfstout	mat-lowermattole.nfa_100k.finalfstout
bear-sth2.nfa-robr_100k.finalfstout	mat-lowermattole.nfa-bunc_100k.finalfstout
bear-sth2.nfa-saic_100k.finalfstout	mat-lowermattole.nfa-euchds_100k.finalfstout
bear-sth2.nfa-shic_100k.finalfstout	mat-lowermattole.nfa-euchus_100k.finalfstout
bear-sth2.nfa-slar_100k.finalfstout	mat-lowermattole.nfa-indc_100k.finalfstout
bear-sth2.nff-poe_100k.finalfstout	mat-lowermattole.nfa-pond_100k.finalfstout
bear-sth2.nfmfa-sc_100k.finalfstout	mat-lowermattole.nfa-robr_100k.finalfstout
bear-sth2.nfy_100k.finalfstout	mat-lowermattole.nfa-saic_100k.finalfstout
bear-sth2.nfy-slate-cgrav_100k.finalfstout	mat-lowermattole.nfa-shic_100k.finalfstout
bear-sth2.paj-clearck_100k.finalfstout	mat-lowermattole.nfa-slar_100k.finalfstout
bear-sth2.paj-sanbenito_100k.finalfstout	mat-lowermattole.nff-poe_100k.finalfstout
bear-sth2.put-cold_100k.finalfstout	mat-lowermattole.nfmfa-sc_100k.finalfstout
bear-sth2.put-wildhorseck_100k.finalfstout	mat-lowermattole.nfy_100k.finalfstout
bear-sth2.rub-lc-us_100k.finalfstout	mat-lowermattole.nfy-slate-cgrav_100k.finalfstout
bear-sth2.rub-usph_100k.finalfstout	mat-lowermattole.paj-clearck_100k.finalfstout
bear-sth2.russ-mwsprngck_100k.finalfstout	mat-lowermattole.paj-sanbenito_100k.finalfstout
bear-sth2.salin-losburros_100k.finalfstout	mat-lowermattole.put-cold_100k.finalfstout
bear-sth2.sancarp-dutrack_100k.finalfstout	mat-lowermattole.put-wildhorseck_100k.finalfstout
bear-sth2.sfa-cami_100k.finalfstout	mat-lowermattole.rub-lc-us_100k.finalfstout
bear-sth2.sfeel-cedar_100k.finalfstout	mat-lowermattole.rub-usph_100k.finalfstout
bear-sth2.sfy-fallck_100k.finalfstout	mat-lowermattole.russ-mwsprngck_100k.finalfstout
bear-sth2.sfy-loga_100k.finalfstout	mat-lowermattole.salin-losburros_100k.finalfstout
bear-sth2.sfy-misc_100k.finalfstout	mat-lowermattole.sancarp-dutrack_100k.finalfstout
bear-sth2.sfy-rockck_100k.finalfstout	mat-lowermattole.sfa-cami_100k.finalfstout
bear-sth2.sfy-shadyck_100k.finalfstout	mat-lowermattole.sfeel-cedar_100k.finalfstout
bear-sth2.sfy-springck_100k.finalfstout	mat-lowermattole.sfy-fallck_100k.finalfstout
bear-sth2.smith-hurdygurdyck_100k.finalfstout	mat-lowermattole.sfy-loga_100k.finalfstout
bear-sth2.soquel-ebsc_100k.finalfstout	mat-lowermattole.sfy-misc_100k.finalfstout
bear-sth2.ssantiam_100k.finalfstout	mat-lowermattole.sfy-rockck_100k.finalfstout
bear-sth2.trin-sftrinity_100k.finalfstout	mat-lowermattole.sfy-shadyck_100k.finalfstout
bear-sth2.trin-sftrinity-sandybar_100k.finalfstout	mat-lowermattole.sfy-springck_100k.finalfstout
bear-sth2.trin-tishtang_100k.finalfstout	mat-lowermattole.smith-hurdygurdyck_100k.finalfstout
bear-sth2.tuo-clavey_100k.finalfstout	mat-lowermattole.soquel-ebsc_100k.finalfstout
bear-sth2.vandz-dinsmore_100k.finalfstout	mat-lowermattole.ssantiam_100k.finalfstout
bear-sth2.vandz-rootcreek_100k.finalfstout	mat-lowermattole.trin-sftrinity_100k.finalfstout
bear-sth2.vandz-shanty_100k.finalfstout	mat-lowermattole.trin-sftrinity-sandybar_100k.finalfstout
bear-stha.bear-sthc_100k.finalfstout	mat-lowermattole.trin-tishtang_100k.finalfstout
bear-stha.deer-clec_100k.finalfstout	mat-lowermattole.tuo-clavey_100k.finalfstout
bear-stha.eel_100k.finalfstout	mat-lowermattole.vandz-dinsmore_100k.finalfstout
bear-stha.fea-beanck_100k.finalfstout	mat-lowermattole.vandz-rootcreek_100k.finalfstout
bear-stha.fea-spanish-bgulch_100k.finalfstout	mat-lowermattole.vandz-shanty_100k.finalfstout
bear-stha.fea-spanishck_100k.finalfstout	mfa-amec.mfa-gasc_100k.finalfstout
bear-stha.fea-spanish-silverck_100k.finalfstout	mfa-amec.mfa-todc_100k.finalfstout
bear-stha.mad-mapleck_100k.finalfstout	mfa-amec.mfy-oregck_100k.finalfstout
bear-stha.mad-redwoodck_100k.finalfstout	mfa-amec.mfy-us-oh_100k.finalfstout
bear-stha.mad-redwoodck2_100k.finalfstout	mfa-amec.nfa_100k.finalfstout
bear-stha.mat-bearriver_100k.finalfstout	mfa-amec.nfa-bunc_100k.finalfstout
bear-stha.mat-lowermattole_100k.finalfstout	mfa-amec.nfa-euchds_100k.finalfstout
bear-stha.mfa-amec_100k.finalfstout	mfa-amec.nfa-euchus_100k.finalfstout
bear-stha.mfa-gasc_100k.finalfstout	mfa-amec.nfa-indc_100k.finalfstout
bear-stha.mfa-todc_100k.finalfstout	mfa-amec.nfa-pond_100k.finalfstout
bear-stha.mfy-oregck_100k.finalfstout	mfa-amec.nfa-robr_100k.finalfstout
bear-stha.mfy-us-oh_100k.finalfstout	mfa-amec.nfa-saic_100k.finalfstout
bear-stha.nfa_100k.finalfstout	mfa-amec.nfa-shic_100k.finalfstout
bear-stha.nfa-bunc_100k.finalfstout	mfa-amec.nfa-slar_100k.finalfstout
bear-stha.nfa-euchds_100k.finalfstout	mfa-amec.nff-poe_100k.finalfstout
bear-stha.nfa-euchus_100k.finalfstout	mfa-amec.nfmfa-sc_100k.finalfstout
bear-stha.nfa-indc_100k.finalfstout	mfa-amec.nfy_100k.finalfstout
bear-stha.nfa-pond_100k.finalfstout	mfa-amec.nfy-slate-cgrav_100k.finalfstout
bear-stha.nfa-robr_100k.finalfstout	mfa-amec.paj-clearck_100k.finalfstout
bear-stha.nfa-saic_100k.finalfstout	mfa-amec.paj-sanbenito_100k.finalfstout
bear-stha.nfa-shic_100k.finalfstout	mfa-amec.put-cold_100k.finalfstout
bear-stha.nfa-slar_100k.finalfstout	mfa-amec.put-wildhorseck_100k.finalfstout
bear-stha.nff-poe_100k.finalfstout	mfa-amec.rub-lc-us_100k.finalfstout
bear-stha.nfmfa-sc_100k.finalfstout	mfa-amec.rub-usph_100k.finalfstout
bear-stha.nfy_100k.finalfstout	mfa-amec.russ-mwsprngck_100k.finalfstout
bear-stha.nfy-slate-cgrav_100k.finalfstout	mfa-amec.salin-losburros_100k.finalfstout
bear-stha.paj-clearck_100k.finalfstout	mfa-amec.sancarp-dutrack_100k.finalfstout
bear-stha.paj-sanbenito_100k.finalfstout	mfa-amec.sfa-cami_100k.finalfstout
bear-stha.put-cold_100k.finalfstout	mfa-amec.sfeel-cedar_100k.finalfstout
bear-stha.put-wildhorseck_100k.finalfstout	mfa-amec.sfy-fallck_100k.finalfstout
bear-stha.rub-lc-us_100k.finalfstout	mfa-amec.sfy-loga_100k.finalfstout
bear-stha.rub-usph_100k.finalfstout	mfa-amec.sfy-misc_100k.finalfstout
bear-stha.russ-mwsprngck_100k.finalfstout	mfa-amec.sfy-rockck_100k.finalfstout
bear-stha.salin-losburros_100k.finalfstout	mfa-amec.sfy-shadyck_100k.finalfstout
bear-stha.sancarp-dutrack_100k.finalfstout	mfa-amec.sfy-springck_100k.finalfstout
bear-stha.sfa-cami_100k.finalfstout	mfa-amec.smith-hurdygurdyck_100k.finalfstout
bear-stha.sfeel-cedar_100k.finalfstout	mfa-amec.soquel-ebsc_100k.finalfstout
bear-stha.sfy-fallck_100k.finalfstout	mfa-amec.ssantiam_100k.finalfstout
bear-stha.sfy-loga_100k.finalfstout	mfa-amec.trin-sftrinity_100k.finalfstout
bear-stha.sfy-misc_100k.finalfstout	mfa-amec.trin-sftrinity-sandybar_100k.finalfstout
bear-stha.sfy-rockck_100k.finalfstout	mfa-amec.trin-tishtang_100k.finalfstout
bear-stha.sfy-shadyck_100k.finalfstout	mfa-amec.tuo-clavey_100k.finalfstout
bear-stha.sfy-springck_100k.finalfstout	mfa-amec.vandz-dinsmore_100k.finalfstout
bear-stha.smith-hurdygurdyck_100k.finalfstout	mfa-amec.vandz-rootcreek_100k.finalfstout
bear-stha.soquel-ebsc_100k.finalfstout	mfa-amec.vandz-shanty_100k.finalfstout
bear-stha.ssantiam_100k.finalfstout	mfa-gasc.mfa-todc_100k.finalfstout
bear-stha.trin-sftrinity_100k.finalfstout	mfa-gasc.mfy-oregck_100k.finalfstout
bear-stha.trin-sftrinity-sandybar_100k.finalfstout	mfa-gasc.mfy-us-oh_100k.finalfstout
bear-stha.trin-tishtang_100k.finalfstout	mfa-gasc.nfa_100k.finalfstout
bear-stha.tuo-clavey_100k.finalfstout	mfa-gasc.nfa-bunc_100k.finalfstout
bear-stha.vandz-dinsmore_100k.finalfstout	mfa-gasc.nfa-euchds_100k.finalfstout
bear-stha.vandz-rootcreek_100k.finalfstout	mfa-gasc.nfa-euchus_100k.finalfstout
bear-stha.vandz-shanty_100k.finalfstout	mfa-gasc.nfa-indc_100k.finalfstout
bear-sthc.deer-clec_100k.finalfstout	mfa-gasc.nfa-pond_100k.finalfstout
bear-sthc.eel_100k.finalfstout	mfa-gasc.nfa-robr_100k.finalfstout
bear-sthc.fea-beanck_100k.finalfstout	mfa-gasc.nfa-saic_100k.finalfstout
bear-sthc.fea-spanish-bgulch_100k.finalfstout	mfa-gasc.nfa-shic_100k.finalfstout
bear-sthc.fea-spanishck_100k.finalfstout	mfa-gasc.nfa-slar_100k.finalfstout
bear-sthc.fea-spanish-silverck_100k.finalfstout	mfa-gasc.nff-poe_100k.finalfstout
bear-sthc.mad-mapleck_100k.finalfstout	mfa-gasc.nfmfa-sc_100k.finalfstout
bear-sthc.mad-redwoodck_100k.finalfstout	mfa-gasc.nfy_100k.finalfstout
bear-sthc.mad-redwoodck2_100k.finalfstout	mfa-gasc.nfy-slate-cgrav_100k.finalfstout
bear-sthc.mat-bearriver_100k.finalfstout	mfa-gasc.paj-clearck_100k.finalfstout
bear-sthc.mat-lowermattole_100k.finalfstout	mfa-gasc.paj-sanbenito_100k.finalfstout
bear-sthc.mfa-amec_100k.finalfstout	mfa-gasc.put-cold_100k.finalfstout
bear-sthc.mfa-gasc_100k.finalfstout	mfa-gasc.put-wildhorseck_100k.finalfstout
bear-sthc.mfa-todc_100k.finalfstout	mfa-gasc.rub-lc-us_100k.finalfstout
bear-sthc.mfy-oregck_100k.finalfstout	mfa-gasc.rub-usph_100k.finalfstout
bear-sthc.mfy-us-oh_100k.finalfstout	mfa-gasc.russ-mwsprngck_100k.finalfstout
bear-sthc.nfa_100k.finalfstout	mfa-gasc.salin-losburros_100k.finalfstout
bear-sthc.nfa-bunc_100k.finalfstout	mfa-gasc.sancarp-dutrack_100k.finalfstout
bear-sthc.nfa-euchds_100k.finalfstout	mfa-gasc.sfa-cami_100k.finalfstout
bear-sthc.nfa-euchus_100k.finalfstout	mfa-gasc.sfeel-cedar_100k.finalfstout
bear-sthc.nfa-indc_100k.finalfstout	mfa-gasc.sfy-fallck_100k.finalfstout
bear-sthc.nfa-pond_100k.finalfstout	mfa-gasc.sfy-loga_100k.finalfstout
bear-sthc.nfa-robr_100k.finalfstout	mfa-gasc.sfy-misc_100k.finalfstout
bear-sthc.nfa-saic_100k.finalfstout	mfa-gasc.sfy-rockck_100k.finalfstout
bear-sthc.nfa-shic_100k.finalfstout	mfa-gasc.sfy-shadyck_100k.finalfstout
bear-sthc.nfa-slar_100k.finalfstout	mfa-gasc.sfy-springck_100k.finalfstout
bear-sthc.nff-poe_100k.finalfstout	mfa-gasc.smith-hurdygurdyck_100k.finalfstout
bear-sthc.nfmfa-sc_100k.finalfstout	mfa-gasc.soquel-ebsc_100k.finalfstout
bear-sthc.nfy_100k.finalfstout	mfa-gasc.ssantiam_100k.finalfstout
bear-sthc.nfy-slate-cgrav_100k.finalfstout	mfa-gasc.trin-sftrinity_100k.finalfstout
bear-sthc.paj-clearck_100k.finalfstout	mfa-gasc.trin-sftrinity-sandybar_100k.finalfstout
bear-sthc.paj-sanbenito_100k.finalfstout	mfa-gasc.trin-tishtang_100k.finalfstout
bear-sthc.put-cold_100k.finalfstout	mfa-gasc.tuo-clavey_100k.finalfstout
bear-sthc.put-wildhorseck_100k.finalfstout	mfa-gasc.vandz-dinsmore_100k.finalfstout
bear-sthc.rub-lc-us_100k.finalfstout	mfa-gasc.vandz-rootcreek_100k.finalfstout
bear-sthc.rub-usph_100k.finalfstout	mfa-gasc.vandz-shanty_100k.finalfstout
bear-sthc.russ-mwsprngck_100k.finalfstout	mfa-todc.mfy-oregck_100k.finalfstout
bear-sthc.salin-losburros_100k.finalfstout	mfa-todc.mfy-us-oh_100k.finalfstout
bear-sthc.sancarp-dutrack_100k.finalfstout	mfa-todc.nfa_100k.finalfstout
bear-sthc.sfa-cami_100k.finalfstout	mfa-todc.nfa-bunc_100k.finalfstout
bear-sthc.sfeel-cedar_100k.finalfstout	mfa-todc.nfa-euchds_100k.finalfstout
bear-sthc.sfy-fallck_100k.finalfstout	mfa-todc.nfa-euchus_100k.finalfstout
bear-sthc.sfy-loga_100k.finalfstout	mfa-todc.nfa-indc_100k.finalfstout
bear-sthc.sfy-misc_100k.finalfstout	mfa-todc.nfa-pond_100k.finalfstout
bear-sthc.sfy-rockck_100k.finalfstout	mfa-todc.nfa-robr_100k.finalfstout
bear-sthc.sfy-shadyck_100k.finalfstout	mfa-todc.nfa-saic_100k.finalfstout
bear-sthc.sfy-springck_100k.finalfstout	mfa-todc.nfa-shic_100k.finalfstout
bear-sthc.smith-hurdygurdyck_100k.finalfstout	mfa-todc.nfa-slar_100k.finalfstout
bear-sthc.soquel-ebsc_100k.finalfstout	mfa-todc.nff-poe_100k.finalfstout
bear-sthc.ssantiam_100k.finalfstout	mfa-todc.nfmfa-sc_100k.finalfstout
bear-sthc.trin-sftrinity_100k.finalfstout	mfa-todc.nfy_100k.finalfstout
bear-sthc.trin-sftrinity-sandybar_100k.finalfstout	mfa-todc.nfy-slate-cgrav_100k.finalfstout
bear-sthc.trin-tishtang_100k.finalfstout	mfa-todc.paj-clearck_100k.finalfstout
bear-sthc.tuo-clavey_100k.finalfstout	mfa-todc.paj-sanbenito_100k.finalfstout
bear-sthc.vandz-dinsmore_100k.finalfstout	mfa-todc.put-cold_100k.finalfstout
bear-sthc.vandz-rootcreek_100k.finalfstout	mfa-todc.put-wildhorseck_100k.finalfstout
bear-sthc.vandz-shanty_100k.finalfstout	mfa-todc.rub-lc-us_100k.finalfstout
bear.trin-sftrinity_100k.finalfstout	mfa-todc.rub-usph_100k.finalfstout
bear.trin-sftrinity-sandybar_100k.finalfstout	mfa-todc.russ-mwsprngck_100k.finalfstout
bear.trin-tishtang_100k.finalfstout	mfa-todc.salin-losburros_100k.finalfstout
bear.tuo-clavey_100k.finalfstout	mfa-todc.sancarp-dutrack_100k.finalfstout
bear.vandz-dinsmore_100k.finalfstout	mfa-todc.sfa-cami_100k.finalfstout
bear.vandz-rootcreek_100k.finalfstout	mfa-todc.sfeel-cedar_100k.finalfstout
bear.vandz-shanty_100k.finalfstout	mfa-todc.sfy-fallck_100k.finalfstout
deer-clec.eel_100k.finalfstout	mfa-todc.sfy-loga_100k.finalfstout
deer-clec.fea-beanck_100k.finalfstout	mfa-todc.sfy-misc_100k.finalfstout
deer-clec.fea-spanish-bgulch_100k.finalfstout	mfa-todc.sfy-rockck_100k.finalfstout
deer-clec.fea-spanishck_100k.finalfstout	mfa-todc.sfy-shadyck_100k.finalfstout
deer-clec.fea-spanish-silverck_100k.finalfstout	mfa-todc.sfy-springck_100k.finalfstout
deer-clec.mad-mapleck_100k.finalfstout	mfa-todc.smith-hurdygurdyck_100k.finalfstout
deer-clec.mad-redwoodck_100k.finalfstout	mfa-todc.soquel-ebsc_100k.finalfstout
deer-clec.mad-redwoodck2_100k.finalfstout	mfa-todc.ssantiam_100k.finalfstout
deer-clec.mat-bearriver_100k.finalfstout	mfa-todc.trin-sftrinity_100k.finalfstout
deer-clec.mat-lowermattole_100k.finalfstout	mfa-todc.trin-sftrinity-sandybar_100k.finalfstout
deer-clec.mfa-amec_100k.finalfstout	mfa-todc.trin-tishtang_100k.finalfstout
deer-clec.mfa-gasc_100k.finalfstout	mfa-todc.tuo-clavey_100k.finalfstout
deer-clec.mfa-todc_100k.finalfstout	mfa-todc.vandz-dinsmore_100k.finalfstout
deer-clec.mfy-oregck_100k.finalfstout	mfa-todc.vandz-rootcreek_100k.finalfstout
deer-clec.mfy-us-oh_100k.finalfstout	mfa-todc.vandz-shanty_100k.finalfstout
deer-clec.nfa_100k.finalfstout	mfy-oregck.mfy-us-oh_100k.finalfstout
deer-clec.nfa-bunc_100k.finalfstout	mfy-oregck.nfa_100k.finalfstout
deer-clec.nfa-euchds_100k.finalfstout	mfy-oregck.nfa-bunc_100k.finalfstout
deer-clec.nfa-euchus_100k.finalfstout	mfy-oregck.nfa-euchds_100k.finalfstout
deer-clec.nfa-indc_100k.finalfstout	mfy-oregck.nfa-euchus_100k.finalfstout
deer-clec.nfa-pond_100k.finalfstout	mfy-oregck.nfa-indc_100k.finalfstout
deer-clec.nfa-robr_100k.finalfstout	mfy-oregck.nfa-pond_100k.finalfstout
deer-clec.nfa-saic_100k.finalfstout	mfy-oregck.nfa-robr_100k.finalfstout
deer-clec.nfa-shic_100k.finalfstout	mfy-oregck.nfa-saic_100k.finalfstout
deer-clec.nfa-slar_100k.finalfstout	mfy-oregck.nfa-shic_100k.finalfstout
